category,job_type,job_offer_id
it jobs,"Permanent, full-time",43266
it jobs,"Permanent, full-time",43267
it jobs,"Permanent, full-time",43268
it jobs,"Permanent, full-time",43269
it jobs,"Permanent, full-time",43270
it jobs,"Permanent, full-time",43271
it jobs,"Permanent, full-time",43272
it jobs,"Permanent, full-time",43273
it jobs,"Contract, full-time",43274
it jobs,"Permanent, full-time",43275
it jobs,"Permanent, full-time",43276
it jobs,"Permanent, full-time",43277
it jobs,"Permanent, full-time",43278
it jobs,"Permanent, full-time",43279
it jobs,"Permanent, full-time",43280
it jobs,"Permanent, full-time",43281
it jobs,"Permanent, full-time",43282
it jobs,"Contract, full-time",43283
it jobs,"Permanent, full-time",43284
it jobs,"Contract, full-time",43285
it jobs,"Permanent, full-time",43286
it jobs,"Permanent, full-time",43287
it jobs,"Permanent, full-time",43288
it jobs,"Permanent, full-time",43289
it jobs,"Contract, full-time",43290
it jobs,"Permanent, full-time",43291
it jobs,"Permanent, full-time",43292
it jobs,"Permanent, full-time",43293
it jobs,"Permanent, full-time",43294
it jobs,"Permanent, full-time",43295
it jobs,"Permanent, full-time",43296
it jobs,"Permanent, full-time",43297
it jobs,"Permanent, full-time",43298
it jobs,"Permanent, full-time",43299
it jobs,"Contract, full-time",43300
it jobs,"Permanent, full-time",43301
it jobs,"Permanent, full-time",43302
it jobs,"Permanent, full-time",43303
it jobs,"Permanent, full-time",43304
it jobs,"Contract, full-time",43305
it jobs,"Permanent, full-time",43306
it jobs,"Permanent, full-time",43307
it jobs,"Contract, full-time",43308
it jobs,"Permanent, full-time",43309
it jobs,"Permanent, full-time",43310
it jobs,"Permanent, full-time",43311
it jobs,"Permanent, full-time",43312
it jobs,"Permanent, full-time",43313
it jobs,"Permanent, full-time",43314
it jobs,"Permanent, full-time",43315
it jobs,"Permanent, full-time",43316
it jobs,"Permanent, full-time",43317
it jobs,"Permanent, full-time",43318
it jobs,"Contract, full-time",43319
it jobs,"Permanent, full-time",43320
it jobs,"Permanent, full-time",43321
it jobs,"Permanent, full-time",43322
it jobs,"Permanent, full-time",43323
it jobs,"Permanent, full-time",43324
it jobs,"Contract, full-time",43325
it jobs,"Permanent, full-time",43326
it jobs,"Permanent, full-time",43327
it jobs,"Permanent, full-time",43328
it jobs,"Permanent, full-time",43329
it jobs,"Permanent, full-time",43330
it jobs,"Permanent, full-time",43331
it jobs,"Contract, full-time",43332
it jobs,"Permanent, full-time",43333
it jobs,"Permanent, full-time",43334
it jobs,"Permanent, full-time",43335
it jobs,"Permanent, full-time",43336
it jobs,"Permanent, full-time",43337
it jobs,"Permanent, full-time",43338
it jobs,"Permanent, full-time",43339
it jobs,"Permanent, full-time",43340
it jobs,"Permanent, full-time",43341
it jobs,"Permanent, full-time",43342
it jobs,"Permanent, full-time",43343
it jobs,"Permanent, full-time",43344
it jobs,"Permanent, full-time",43345
it jobs,"Permanent, full-time",43346
it jobs,"Permanent, full-time",43347
it jobs,"Permanent, full-time",43348
it jobs,"Permanent, full-time",43349
it jobs,"Permanent, full-time",43350
it jobs,"Permanent, full-time",43351
it jobs,"Permanent, full-time",43352
it jobs,"Permanent, full-time",43353
it jobs,"Permanent, full-time",43354
it jobs,"Permanent, full-time",43355
it jobs,"Permanent, full-time",43356
it jobs,"Permanent, full-time",43357
it jobs,"Permanent, full-time",43358
it jobs,"Permanent, full-time",43359
education jobs,"Temporary, full-time",43360
it jobs,"Permanent, full-time",43361
it jobs,"Permanent, full-time",43362
it jobs,"Permanent, full-time",43363
it jobs,"Permanent, full-time",43364
it jobs,"Permanent, full-time",43365
it jobs,"Permanent, full-time",43366
it jobs,"Permanent, full-time",43367
education jobs,"Contract, full-time",43368
it jobs,"Permanent, full-time",43369
it jobs,"Contract, full-time",43370
it jobs,"Permanent, full-time",43371
it jobs,"Permanent, full-time",43372
it jobs,"Permanent, full-time",43373
it jobs,"Permanent, full-time",43374
it jobs,"Permanent, full-time",43375
it jobs,"Permanent, part-time",43376
it jobs,"Permanent, full-time",43377
it jobs,"Permanent, full-time",43378
it jobs,"Permanent, full-time",43379
it jobs,"Permanent, full-time",43380
it jobs,"Permanent, full-time",43381
it jobs,"Permanent, full-time",43382
it jobs,"Permanent, full-time",43383
it jobs,"Permanent, full-time",43384
it jobs,"Permanent, full-time",43385
it jobs,"Permanent, full-time",43386
it jobs,"Permanent, full-time",43387
it jobs,"Permanent, full-time",43388
it jobs,"Permanent, full-time",43389
it jobs,"Permanent, full-time",43390
it jobs,"Permanent, full-time",43391
it jobs,"Permanent, full-time",43392
it jobs,"Permanent, full-time",43393
it jobs,"Permanent, full-time",43394
it jobs,"Permanent, full-time",43395
it jobs,"Permanent, full-time",43396
it jobs,"Permanent, full-time",43397
it jobs,"Permanent, full-time",43398
it jobs,"Permanent, full-time",43399
it jobs,"Permanent, full-time",43400
it jobs,"Permanent, full-time",43401
it jobs,"Permanent, full-time",43402
it jobs,"Permanent, full-time",43403
it jobs,"Contract, full-time",43404
it jobs,"Permanent, full-time",43405
it jobs,"Contract, full-time",43406
it jobs,"Permanent, full-time",43407
it jobs,"Permanent, full-time",43408
it jobs,"Permanent, full-time",43409
it jobs,"Permanent, full-time",43410
it jobs,"Permanent, full-time",43411
it jobs,"Permanent, full-time",43412
it jobs,"Permanent, full-time",43413
it jobs,"Permanent, full-time",43414
it jobs,"Permanent, full-time",43415
it jobs,"Permanent, full-time",43416
it jobs,"Permanent, full-time",43417
it jobs,"Permanent, full-time",43418
it jobs,"Permanent, full-time",43419
it jobs,"Permanent, full-time",43420
it jobs,"Permanent, full-time",43421
it jobs,"Permanent, full-time",43422
it jobs,"Permanent, full-time",43423
it jobs,"Permanent, full-time",43424
it jobs,"Permanent, full-time",43425
it jobs,"Permanent, full-time",43426
it jobs,"Permanent, full-time",43427
it jobs,"Permanent, full-time",43428
it jobs,"Contract, full-time",43429
it jobs,"Permanent, full-time",43430
it jobs,"Contract, part-time",43431
it jobs,"Permanent, full-time",43432
it jobs,"Permanent, full-time",43433
it jobs,"Permanent, full-time",43434
it jobs,"Contract, full-time",43435
it jobs,"Permanent, full-time",43436
it jobs,"Permanent, full-time",43437
it jobs,"Permanent, full-time",43438
it jobs,"Permanent, full-time",43439
it jobs,"Contract, full-time",43440
it jobs,"Permanent, full-time",43441
it jobs,"Permanent, full-time",43442
it jobs,"Contract, full-time",43443
it jobs,"Permanent, full-time",43444
it jobs,"Permanent, full-time",43445
it jobs,"Permanent, full-time",43446
it jobs,"Permanent, full-time",43447
it jobs,"Permanent, full-time",43448
it jobs,"Permanent, full-time",43449
it jobs,"Permanent, full-time",43450
it jobs,"Permanent, full-time",43451
it jobs,"Permanent, full-time",43452
it jobs,"Permanent, full-time",43453
it jobs,"Permanent, full-time",43454
it jobs,"Contract, full-time",43455
it jobs,"Permanent, full-time",43456
it jobs,"Permanent, full-time",43457
it jobs,"Permanent, full-time",43458
it jobs,"Permanent, full-time",43459
it jobs,"Permanent, full-time",43460
it jobs,"Permanent, full-time",43461
it jobs,"Permanent, full-time",43462
it jobs,"Contract, full-time",43463
it jobs,"Contract, full-time",43464
it jobs,"Permanent, full-time",43465
it jobs,"Permanent, full-time",43466
it jobs,"Contract, full-time",43467
it jobs,"Permanent, full-time",43468
it jobs,"Permanent, full-time",43469
it jobs,"Permanent, full-time",43470
it jobs,"Permanent, full-time",43471
it jobs,"Permanent, full-time",43472
it jobs,"Permanent, full-time",43473
it jobs,"Permanent, full-time",43474
it jobs,"Permanent, full-time",43475
it jobs,"Permanent, full-time",43476
it jobs,"Contract, full-time",43477
it jobs,"Permanent, full-time",43478
it jobs,"Permanent, full-time",43479
it jobs,"Permanent, full-time",43480
it jobs,"Permanent, full-time",43481
it jobs,"Permanent, full-time",43482
it jobs,"Permanent, full-time",43483
it jobs,"Contract, full-time",43484
it jobs,"Permanent, full-time",43485
it jobs,"Contract, full-time",43486
it jobs,"Permanent, full-time",43487
it jobs,"Contract, full-time",43488
it jobs,"Permanent, full-time",43489
it jobs,"Permanent, full-time",43490
it jobs,"Permanent, full-time",43491
it jobs,"Permanent, full-time",43492
it jobs,"Permanent, full-time",43493
it jobs,"Permanent, full-time",43494
it jobs,"Contract, full-time",43495
it jobs,"Permanent, full-time",43496
it jobs,"Contract, full-time",43497
it jobs,"Permanent, full-time",43498
it jobs,"Permanent, full-time",43499
it jobs,"Permanent, full-time",43500
it jobs,"Permanent, full-time",43501
it jobs,"Permanent, full-time",43502
it jobs,"Contract, full-time",43503
it jobs,"Permanent, full-time",43504
it jobs,"Permanent, full-time",43505
it jobs,"Contract, full-time",43506
it jobs,"Permanent, full-time",43507
it jobs,"Permanent, full-time",43508
it jobs,"Contract, full-time",43509
it jobs,"Permanent, full-time",43510
it jobs,"Contract, full-time",43511
it jobs,"Permanent, full-time",43512
it jobs,"Contract, full-time",43513
it jobs,"Permanent, full-time",43514
it jobs,"Permanent, full-time",43515
it jobs,"Permanent, full-time",43516
it jobs,"Permanent, full-time",43517
it jobs,"Permanent, full-time",43518
it jobs,"Permanent, full-time",43519
it jobs,"Permanent, full-time",43520
it jobs,"Permanent, full-time",43521
it jobs,"Permanent, full-time",43522
it jobs,"Permanent, full-time",43523
it jobs,"Permanent, full-time or part-time",43524
it jobs,"Permanent, full-time",43525
it jobs,"Permanent, full-time",43526
it jobs,"Permanent, full-time",43527
it jobs,"Contract, full-time",43528
it jobs,"Contract, full-time",43529
it jobs,"Permanent, full-time",43530
it jobs,"Contract, full-time",43531
it jobs,"Contract, full-time",43532
it jobs,"Contract, full-time",43533
it jobs,"Permanent, full-time",43534
it jobs,"Permanent, full-time",43535
it jobs,"Permanent, full-time",43536
it jobs,"Contract, full-time",43537
it jobs,"Permanent, full-time",43538
it jobs,"Permanent, full-time",43539
it jobs,"Permanent, full-time",43540
it jobs,"Permanent, full-time",43541
it jobs,"Permanent, full-time",43542
it jobs,"Contract, part-time",43543
it jobs,"Permanent, full-time",43544
it jobs,"Permanent, full-time",43545
it jobs,"Permanent, full-time",43546
it jobs,"Permanent, full-time",43547
it jobs,"Permanent, full-time",43548
it jobs,"Permanent, full-time",43549
it jobs,"Permanent, full-time",43550
it jobs,"Permanent, full-time",43551
it jobs,"Permanent, full-time",43552
it jobs,"Permanent, full-time",43553
it jobs,"Permanent, full-time or part-time",43554
it jobs,"Permanent, full-time",43555
it jobs,"Temporary, full-time",43556
it jobs,"Contract, full-time",43557
it jobs,"Permanent, full-time",43558
it jobs,"Permanent, full-time",43559
it jobs,"Contract, full-time",43560
education jobs,"Contract, full-time",43561
education jobs,"Temporary, part-time",43562
education jobs,"Permanent, full-time",43563
education jobs,"Temporary, full-time",43564
education jobs,"Permanent, full-time",43565
education jobs,"Contract, full-time",43566
education jobs,"Contract, full-time",43567
education jobs,"Permanent, full-time",43568
education jobs,"Permanent, full-time",43569
education jobs,"Permanent, full-time",43570
education jobs,"Permanent, full-time",43571
education jobs,"Permanent, full-time",43572
education jobs,"Contract, full-time",43573
education jobs,"Temporary, full-time",43574
education jobs,"Contract, full-time",43575
education jobs,"Permanent, full-time",43576
education jobs,"Contract, full-time or part-time",43577
education jobs,"Contract, full-time",43578
education jobs,"Temporary, full-time",43579
education jobs,"Contract, full-time",43580
education jobs,"Temporary, full-time",43581
education jobs,"Contract, full-time",43582
education jobs,"Permanent, full-time",43583
education jobs,"Temporary, full-time",43584
education jobs,"Permanent, full-time",43585
education jobs,"Contract, full-time",43586
education jobs,"Contract, full-time or part-time",43587
education jobs,"Contract, full-time",43588
education jobs,"Temporary, full-time",43589
education jobs,"Contract, full-time",43590
education jobs,"Contract, full-time",43591
education jobs,"Contract, full-time",43592
education jobs,"Permanent, full-time",43593
education jobs,"Temporary, full-time",43594
education jobs,"Permanent, full-time",43595
education jobs,"Temporary, full-time",43596
education jobs,"Permanent, full-time",43597
education jobs,"Temporary, full-time",43598
education jobs,"Temporary, full-time",43599
education jobs,"Temporary, full-time",43600
education jobs,"Permanent, part-time",43601
education jobs,"Permanent, full-time",43602
education jobs,"Contract, full-time",43603
education jobs,"Contract, full-time",43604
education jobs,"Permanent, part-time",43605
education jobs,"Contract, full-time",43606
education jobs,"Temporary, full-time",43607
education jobs,"Temporary, full-time",43608
education jobs,"Permanent, full-time",43609
education jobs,"Temporary, full-time",43610
education jobs,"Contract, full-time",43611
education jobs,"Permanent, full-time",43612
education jobs,"Temporary, full-time",43613
education jobs,"Permanent, full-time",43614
education jobs,"Permanent, full-time",43615
education jobs,"Permanent, full-time",43616
education jobs,"Temporary, full-time",43617
education jobs,"Contract, full-time",43618
education jobs,"Contract, full-time",43619
education jobs,"Contract, full-time",43620
education jobs,"Contract, full-time",43621
education jobs,"Contract, part-time",43622
education jobs,"Contract, full-time",43623
education jobs,"Permanent, full-time",43624
education jobs,"Permanent, full-time",43625
education jobs,"Temporary, full-time",43626
education jobs,"Contract, full-time",43627
education jobs,"Contract, full-time",43628
education jobs,"Permanent, full-time",43629
education jobs,"Temporary, full-time",43630
education jobs,"Permanent, full-time",43631
education jobs,"Permanent, full-time",43632
education jobs,"Temporary, part-time",43633
education jobs,"Permanent, full-time",43634
education jobs,"Temporary, full-time",43635
education jobs,"Permanent, full-time",43636
education jobs,"Temporary, full-time or part-time",43637
education jobs,"Temporary, full-time",43638
education jobs,"Permanent, full-time",43639
education jobs,"Temporary, full-time or part-time",43640
education jobs,"Contract, full-time",43641
education jobs,"Contract, full-time",43642
education jobs,"Temporary, full-time",43643
education jobs,"Permanent, full-time",43644
education jobs,"Temporary, full-time",43645
education jobs,"Temporary, part-time",43646
education jobs,"Contract, full-time",43647
education jobs,"Temporary, full-time",43648
education jobs,"Permanent, full-time",43649
education jobs,"Contract, full-time",43650
education jobs,"Permanent, full-time",43651
education jobs,"Permanent, full-time",43652
education jobs,"Contract, full-time or part-time",43653
education jobs,"Contract, full-time",43654
education jobs,"Temporary, full-time",43655
education jobs,"Permanent, full-time",43656
education jobs,"Permanent, full-time",43657
education jobs,"Contract, full-time",43658
education jobs,"Contract, full-time",43659
education jobs,"Contract, part-time",43660
education jobs,"Permanent, full-time or part-time",43661
education jobs,"Permanent, full-time",43662
education jobs,"Permanent, full-time",43663
education jobs,"Permanent, part-time",43664
education jobs,"Permanent, full-time",43665
education jobs,"Permanent, full-time",43666
education jobs,"Permanent, full-time",43667
education jobs,"Permanent, full-time",43668
education jobs,"Temporary, full-time or part-time",43669
education jobs,"Temporary, full-time or part-time",43670
education jobs,"Permanent, full-time",43671
education jobs,"Permanent, full-time",43672
education jobs,"Temporary, full-time or part-time",43673
education jobs,"Permanent, part-time",43674
